pulled_at,post_id,post_url,post_topic,impressions,total_engagements,engagement_rate
7/31/2026,7386909013470236672,https://www.linkedin.com/posts/s-thiru_jobsearchhumor-opentowork-rejectionresilience-share-7386909013470236672-tiHf,jobsearchhumor opentowork rejectionresilience,3,0,0.0
7/31/2026,6991224982496301056,https://www.linkedin.com/posts/s-thiru_interdependency-between-product-and-program-share-6991224982496301056-rj3o,interdependency between product and program,3,0,0.0
7/31/2026,6991956183100112896,https://www.linkedin.com/posts/s-thiru_doing-pricing-strategy-research-for-a-class-share-6991956183100112896-tsF0,doing pricing strategy research for a class,3,0,0.0
7/31/2026,7390434172122812416,https://www.linkedin.com/posts/s-thiru_machinelearning-mlops-ai-share-7390434172122812416-Vyxo,machinelearning mlops ai,4,0,0.0
7/31/2026,7295068173123346433,https://www.linkedin.com/posts/s-thiru_opentowork-ugcPost-7295068173123346433-8ZsG,opentowork,9,0,0.0
7/31/2026,7295072778867671040,https://www.linkedin.com/posts/s-thiru_opentowork-ugcPost-7295072778867671040-3lik,opentowork,6,0,0.0
7/31/2026,7444838077958651904,https://www.linkedin.com/posts/s-thiru_jobsearchstruggles-ats-candidateexperience-share-7444838077958651904-qeLk,jobsearchstruggles ats candidateexperience,2,0,0.0
7/31/2026,7462965458904969217,https://www.linkedin.com/posts/s-thiru_im-attending-the-data-driven-path-to-consumption-based-ugcPost-7462965458904969217-wyMO,im attending the data driven path to consumption based,3,0,0.0
7/31/2026,7481381790818148352,https://www.linkedin.com/posts/s-thiru_perforces-2026-platform-engineering-report-share-7481381790818148352-fFVy,perforces 2026 platform engineering report,3,0,0.0
7/31/2026,7482627366121402368,https://www.linkedin.com/posts/s-thiru_careeradvice-leadership-techcareers-share-7482627366121402368-mQ91,careeradvice leadership techcareers,11,0,0.0
7/31/2026,7481630345667325952,https://www.linkedin.com/posts/s-thiru_innovation-history-entrepreneurship-ugcPost-7481630345667325952-uuXq,innovation history entrepreneurship,88,3,0.0341
7/31/2026,7482870341233516545,https://www.linkedin.com/posts/s-thiru_storytelling-innovation-leadership-share-7482870341233516545-XLFp,storytelling innovation leadership,48,1,0.0208
7/31/2026,7482827798571831296,https://www.linkedin.com/posts/s-thiru_burnout-worklifebalance-leadership-share-7482827798571831296-11VN,burnout worklifebalance leadership,3,0,0.0
7/31/2026,7481642156231827457,https://www.linkedin.com/posts/s-thiru_machinelearning-ai-datascience-ugcPost-7481642156231827457-kV9r,machinelearning ai datascience,13,0,0.0
7/31/2026,7483188388079149057,https://www.linkedin.com/posts/s-thiru_linkedin-pulse-share-7483188388079149057-vNIF,linkedin pulse,11,0,0.0
7/31/2026,7483486963497525248,https://www.linkedin.com/posts/s-thiru_agenticai-smarthome-aiethics-share-7483486963497525248-T9tX,agenticai smarthome aiethics,12,3,0.25
7/31/2026,7483714073147383808,https://www.linkedin.com/posts/s-thiru_ugcPost-7483714073147383808-djuq,ugcPost 7483714073147383808 djuq,10,0,0.0
7/31/2026,7483680952347570176,https://www.linkedin.com/posts/s-thiru_aieconomics-tokeneconomy-generativeai-share-7483680952347570176-5Kdb,aieconomics tokeneconomy generativeai,10,0,0.0
7/31/2026,7483371288401727488,https://www.linkedin.com/posts/s-thiru_leadership-businessstrategy-management-share-7483371288401727488-qVJ0,leadership businessstrategy management,5,0,0.0
7/31/2026,7483976009793400832,https://www.linkedin.com/posts/s-thiru_platformthinking-enterprisearchitecture-platformengineering-share-7483976009793400832-9rhs,platformthinking enterprisearchitecture platformengineering,38,1,0.0263
7/31/2026,7483845635582984193,https://www.linkedin.com/posts/s-thiru_the-rise-of-agentic-software-development-share-7483845635582984193-JjGm,the rise of agentic software development,8,0,0.0
7/31/2026,7484647074844737536,https://www.linkedin.com/posts/s-thiru_corporateculture-middlemanagement-techhumor-ugcPost-7484647074844737536-tglS,corporateculture middlemanagement techhumor,82,0,0.0
7/31/2026,7484624610966089728,https://www.linkedin.com/posts/s-thiru_agenticai-smarthome-aiethics-ugcPost-7484624610966089728-tXTw,agenticai smarthome aiethics,34,0,0.0
7/31/2026,7484489826369708032,https://www.linkedin.com/posts/s-thiru_corporateculture-middlemanagement-techhumor-share-7484489826369708032-V6G1,corporateculture middlemanagement techhumor,16,0,0.0
7/31/2026,7485053902799831040,https://www.linkedin.com/posts/s-thiru_artificialintelligence-privateequity-valuecreation-share-7485053902799831040-6G2D,artificialintelligence privateequity valuecreation,9,0,0.0
7/31/2026,7485394040792907776,https://www.linkedin.com/posts/s-thiru_linkedin-gives-you-a-snapshot-of-your-posts-ugcPost-7485394040792907776-Lb41,linkedin gives you a snapshot of your posts,18,0,0.0
7/31/2026,7485518173430087681,https://www.linkedin.com/posts/s-thiru_caterpillar-engineering-productdevelopment-share-7485518173430087681-c1rQ,caterpillar engineering productdevelopment,73,0,0.0
7/31/2026,7486182327937691650,https://www.linkedin.com/posts/s-thiru_edgeai-embeddedsystems-microcontrollers-share-7486182327937691650-oB3D,edgeai embeddedsystems microcontrollers,18,0,0.0
7/31/2026,7486593490433339393,https://www.linkedin.com/posts/s-thiru_%F0%9D%97%A0%F0%9D%97%B6%F0%9D%97%B0%F0%9D%97%BF%F0%9D%97%BC%F0%9D%98%80%F0%9D%97%BC%F0%9D%97%B3%F0%9D%98%81-%F0%9D%97%97%F0%9D%97%B6%F0%9D%97%B1%F0%9D%97%BB%F0%9D%98%81-%F0%9D%97%AA%F0%9D%97%AE%F0%9D%97%B6%F0%9D%98%81-%F0%9D%97%B3%F0%9D%97%BC%F0%9D%97%BF-ugcPost-7486593490433339393-AKyL,Microsoft Didnt Wait for,195,14,0.0718
7/31/2026,7486545878040702977,https://www.linkedin.com/posts/s-thiru_free-workshop-worth-your-time-voice-agents-ugcPost-7486545878040702977-qo_e,free workshop worth your time voice agents,203,0,0.0
7/31/2026,7486268738783297536,https://www.linkedin.com/posts/s-thiru_jeffs-framework-assumes-youre-free-to-ask-share-7486268738783297536-Qf_p,jeffs framework assumes youre free to ask,112,2,0.0179
7/31/2026,7486479739461914624,https://www.linkedin.com/posts/s-thiru_love-the-framework-suggested-here-but-i-share-7486479739461914624-YoHG,love the framework suggested here but i,38,0,0.0
7/31/2026,7487267195731771392,https://www.linkedin.com/posts/s-thiru_leadership-mentorship-roi-share-7487267195731771392-PDwm,leadership mentorship roi,1511,1,0.0007
7/31/2026,7487469833798893568,https://www.linkedin.com/posts/s-thiru_why-platform-thinking-%F0%9D%91%B5%F0%9D%92%86%F0%9D%92%86%F0%9D%92%85%F0%9D%92%94-enterprise-ugcPost-7487469833798893568-CfQn,why platform thinking Needs enterprise,54,0,0.0
7/31/2026,7488033764628066304,https://www.linkedin.com/posts/s-thiru_the-kitchen-nobody-owns-ugcPost-7488033764628066304-1cY0,the kitchen nobody owns,118,2,0.0169
7/31/2026,7486493027729969153,https://www.linkedin.com/posts/s-thiru_everyone-likes-to-pick-on-the-dmv-my-favorite-ugcPost-7486493027729969153-Q3Od,everyone likes to pick on the dmv my favorite,93,0,0.0
7/31/2026,7488391251663450112,https://www.linkedin.com/posts/s-thiru_from-the-mckinseys-article-what-resonated-share-7488391251663450112-fP6p,from the mckinseys article what resonated,68,0,0.0
7/31/2026,7488337647468351488,https://www.linkedin.com/posts/s-thiru_enterprisearchitecture-datagovernance-agenticai-share-7488337647468351488-y_tO,enterprisearchitecture datagovernance agenticai,54,0,0.0
7/31/2026,7488648954025377793,https://www.linkedin.com/posts/s-thiru_remember-last-weeks-discussion-about-microsoft-share-7488648954025377793-hU7k,remember last weeks discussion about microsoft,50,1,0.02
7/31/2026,7488988737549406208,https://www.linkedin.com/posts/s-thiru_%F0%9D%97%94%F0%9D%97%BF%F0%9D%97%B2-%F0%9D%98%86%F0%9D%97%BC%F0%9D%98%82-%F0%9D%98%81%F0%9D%97%B6%F0%9D%97%BF%F0%9D%97%B2%F0%9D%97%B1-%F0%9D%97%BC%F0%9D%97%B3-%F0%9D%98%86%F0%9D%97%BC%F0%9D%98%82%F0%9D%97%BF-%F0%9D%97%9F-share-7488988737549406208-sQMh,Are you tired of your L,61,2,0.0328
7/31/2026,7489048248893100032,https://www.linkedin.com/posts/s-thiru_contentiq-strategy-enginepdf-ugcPost-7489048248893100032-Ti5t,contentiq strategy enginepdf,43,1,0.0233
7/31/2026,7489012446087602176,https://www.linkedin.com/posts/s-thiru_artificialintelligence-productivity-futureofwork-share-7489012446087602176-ldj3,artificialintelligence productivity futureofwork,41,0,0.0
7/31/2026,7481150756449067009,https://www.linkedin.com/posts/s-thiru_productmanagement-platformthinking-techleadership-share-7481150756449067009-8WHT,productmanagement platformthinking techleadership,6,0,0.0
8/7/2026,7422035873782845443,https://www.linkedin.com/posts/s-thiru_share-7422035873782845443-8kpm,share 7422035873782845443 8kpm,6,0,0.0
8/7/2026,7444838077958651904,https://www.linkedin.com/posts/s-thiru_jobsearchstruggles-ats-candidateexperience-share-7444838077958651904-qeLk,jobsearchstruggles ats candidateexperience,7,0,0.0
8/7/2026,7462965458904969217,https://www.linkedin.com/posts/s-thiru_im-attending-the-data-driven-path-to-consumption-based-ugcPost-7462965458904969217-wyMO,im attending the data driven path to consumption based,5,0,0.0
8/7/2026,7481630345667325952,https://www.linkedin.com/posts/s-thiru_innovation-history-entrepreneurship-ugcPost-7481630345667325952-uuXq,innovation history entrepreneurship,27,0,0.0
8/7/2026,7482870341233516545,https://www.linkedin.com/posts/s-thiru_storytelling-innovation-leadership-share-7482870341233516545-XLFp,storytelling innovation leadership,4,0,0.0
8/7/2026,7481642156231827457,https://www.linkedin.com/posts/s-thiru_machinelearning-ai-datascience-ugcPost-7481642156231827457-kV9r,machinelearning ai datascience,8,0,0.0
8/7/2026,7483680952347570176,https://www.linkedin.com/posts/s-thiru_aieconomics-tokeneconomy-generativeai-share-7483680952347570176-5Kdb,aieconomics tokeneconomy generativeai,15,0,0.0
8/7/2026,7483714073147383808,https://www.linkedin.com/posts/s-thiru_ugcPost-7483714073147383808-djuq,ugcPost 7483714073147383808 djuq,7,0,0.0
8/7/2026,7483371288401727488,https://www.linkedin.com/posts/s-thiru_leadership-businessstrategy-management-share-7483371288401727488-qVJ0,leadership businessstrategy management,4,0,0.0
8/7/2026,7484647074844737536,https://www.linkedin.com/posts/s-thiru_corporateculture-middlemanagement-techhumor-ugcPost-7484647074844737536-tglS,corporateculture middlemanagement techhumor,73,0,0.0
8/7/2026,7484624610966089728,https://www.linkedin.com/posts/s-thiru_agenticai-smarthome-aiethics-ugcPost-7484624610966089728-tXTw,agenticai smarthome aiethics,25,0,0.0
8/7/2026,7485053902799831040,https://www.linkedin.com/posts/s-thiru_artificialintelligence-privateequity-valuecreation-share-7485053902799831040-6G2D,artificialintelligence privateequity valuecreation,6,0,0.0
8/7/2026,7485394040792907776,https://www.linkedin.com/posts/s-thiru_linkedin-gives-you-a-snapshot-of-your-posts-ugcPost-7485394040792907776-Lb41,linkedin gives you a snapshot of your posts,8,0,0.0
8/7/2026,7485518173430087681,https://www.linkedin.com/posts/s-thiru_caterpillar-engineering-productdevelopment-share-7485518173430087681-c1rQ,caterpillar engineering productdevelopment,10,0,0.0
8/7/2026,7486182327937691650,https://www.linkedin.com/posts/s-thiru_edgeai-embeddedsystems-microcontrollers-share-7486182327937691650-oB3D,edgeai embeddedsystems microcontrollers,7,0,0.0
8/7/2026,7486268738783297536,https://www.linkedin.com/posts/s-thiru_jeffs-framework-assumes-youre-free-to-ask-share-7486268738783297536-Qf_p,jeffs framework assumes youre free to ask,19,2,0.1053
8/7/2026,7486593490433339393,https://www.linkedin.com/posts/s-thiru_%F0%9D%97%A0%F0%9D%97%B6%F0%9D%97%B0%F0%9D%97%BF%F0%9D%97%BC%F0%9D%98%80%F0%9D%97%BC%F0%9D%97%B3%F0%9D%98%81-%F0%9D%97%97%F0%9D%97%B6%F0%9D%97%B1%F0%9D%97%BB%F0%9D%98%81-%F0%9D%97%AA%F0%9D%97%AE%F0%9D%97%B6%F0%9D%98%81-%F0%9D%97%B3%F0%9D%97%BC%F0%9D%97%BF-ugcPost-7486593490433339393-AKyL,Microsoft Didnt Wait for,21,0,0.0
8/7/2026,7486545878040702977,https://www.linkedin.com/posts/s-thiru_free-workshop-worth-your-time-voice-agents-ugcPost-7486545878040702977-qo_e,free workshop worth your time voice agents,12,0,0.0
8/7/2026,7486479739461914624,https://www.linkedin.com/posts/s-thiru_love-the-framework-suggested-here-but-i-share-7486479739461914624-YoHG,love the framework suggested here but i,10,0,0.0
8/7/2026,7487267195731771392,https://www.linkedin.com/posts/s-thiru_leadership-mentorship-roi-share-7487267195731771392-PDwm,leadership mentorship roi,237,0,0.0
8/7/2026,7487469833798893568,https://www.linkedin.com/posts/s-thiru_why-platform-thinking-%F0%9D%91%B5%F0%9D%92%86%F0%9D%92%86%F0%9D%92%85%F0%9D%92%94-enterprise-ugcPost-7487469833798893568-CfQn,why platform thinking Needs enterprise,12,0,0.0
8/7/2026,7486493027729969153,https://www.linkedin.com/posts/s-thiru_everyone-likes-to-pick-on-the-dmv-my-favorite-ugcPost-7486493027729969153-Q3Od,everyone likes to pick on the dmv my favorite,21,0,0.0
8/7/2026,7488033764628066304,https://www.linkedin.com/posts/s-thiru_the-kitchen-nobody-owns-ugcPost-7488033764628066304-1cY0,the kitchen nobody owns,17,0,0.0
8/7/2026,7488391251663450112,https://www.linkedin.com/posts/s-thiru_from-the-mckinseys-article-what-resonated-share-7488391251663450112-fP6p,from the mckinseys article what resonated,12,0,0.0
8/7/2026,7488337647468351488,https://www.linkedin.com/posts/s-thiru_enterprisearchitecture-datagovernance-agenticai-share-7488337647468351488-y_tO,enterprisearchitecture datagovernance agenticai,10,0,0.0
8/7/2026,7488648954025377793,https://www.linkedin.com/posts/s-thiru_remember-last-weeks-discussion-about-microsoft-share-7488648954025377793-hU7k,remember last weeks discussion about microsoft,16,0,0.0
8/7/2026,7489088793225011200,https://www.linkedin.com/posts/s-thiru_software-vs-the-shop-floor-why-ai-is-exposing-ugcPost-7489088793225011200-X4X5,software vs the shop floor why ai is exposing,124,0,0.0
8/7/2026,7489048248893100032,https://www.linkedin.com/posts/s-thiru_contentiq-strategy-enginepdf-ugcPost-7489048248893100032-Ti5t,contentiq strategy enginepdf,49,0,0.0
8/7/2026,7488988737549406208,https://www.linkedin.com/posts/s-thiru_are-you-tired-of-your-linkedin-metrics-disappearing-share-7488988737549406208-FM9X,are you tired of your linkedin metrics disappearing,24,0,0.0
8/7/2026,7489012446087602176,https://www.linkedin.com/posts/s-thiru_artificialintelligence-productivity-futureofwork-share-7489012446087602176-ldj3,artificialintelligence productivity futureofwork,15,0,0.0
8/7/2026,7489068912236630016,https://www.linkedin.com/posts/s-thiru_it-vs-ot-who-owns-transformation-jeff-share-7489068912236630016-J1DI,it vs ot who owns transformation jeff,13,0,0.0
8/7/2026,7489347666049650689,https://www.linkedin.com/posts/s-thiru_enterprisearchitecture-platformengineering-share-7489347666049650689-PZQw,enterprisearchitecture platformengineering,69,3,0.0435
8/7/2026,7489766913087184896,https://www.linkedin.com/posts/s-thiru_productmanagement-generativeai-datagovernance-ugcPost-7489766913087184896-ftRp,productmanagement generativeai datagovernance,378,2,0.0053
8/7/2026,7489206633273929728,https://www.linkedin.com/posts/s-thiru_the-balancing-act-edge-ai-is-a-constraint-ugcPost-7489206633273929728-3P0l,the balancing act edge ai is a constraint,169,0,0.0
8/7/2026,7489214074262683648,https://www.linkedin.com/posts/s-thiru_demand-of-building-a-edge-ai-for-safety-application-ugcPost-7489214074262683648-RnxK,demand of building a edge ai for safety application,236,1,0.0042
8/7/2026,7490005749302087680,https://www.linkedin.com/posts/s-thiru_the-divergence-between-building-cloud-based-share-7490005749302087680-W4ig,the divergence between building cloud based,146,0,0.0
8/7/2026,7490076565062545408,https://www.linkedin.com/posts/s-thiru_why-ai-bills-scale-faster-than-the-value-share-7490076565062545408-b0O-,why ai bills scale faster than the value,122,0,0.0
8/7/2026,7489356529217847296,https://www.linkedin.com/posts/s-thiru_edgeai-automotiveai-adas-ugcPost-7489356529217847296-IUMh,edgeai automotiveai adas,495,0,0.0
8/7/2026,7490449139571507202,https://www.linkedin.com/posts/s-thiru_voice-agents-you-trust-to-call-customers-share-7490449139571507202-TjdF,voice agents you trust to call customers,154,1,0.0065
8/7/2026,7490868834875244545,https://www.linkedin.com/posts/s-thiru_platformengineering-dataops-cloudcost-share-7490868834875244545-vMdz,platformengineering dataops cloudcost,219,0,0.0
8/7/2026,7490859215608233985,https://www.linkedin.com/posts/s-thiru_the-biggest-mistake-i-see-in-enterprise-ai-share-7490859215608233985-BlqM,the biggest mistake i see in enterprise ai,132,0,0.0
8/7/2026,7490884727734706176,https://www.linkedin.com/posts/s-thiru_salesforce-cpq-quotetocash-share-7490884727734706176-NcA8,salesforce cpq quotetocash,127,0,0.0
8/7/2026,7490884341284192256,https://www.linkedin.com/posts/s-thiru_enterprise-memory-isnt-just-data-its-the-share-7490884341284192256-iPjJ,enterprise memory isnt just data its the,74,0,0.0
8/7/2026,7491190108423995392,https://www.linkedin.com/posts/s-thiru_build-engineered-ignorance-into-your-ai-solution-share-7491190108423995392-523q,build engineered ignorance into your ai solution,136,0,0.0
8/7/2026,7491213096548511745,https://www.linkedin.com/posts/s-thiru_weaponized-memory-why-we-give-feedback-too-share-7491213096548511745--tUf,weaponized memory why we give feedback too,108,0,0.0
8/7/2026,7491184909319962624,https://www.linkedin.com/posts/s-thiru_cracking-the-code-with-4rged-ugcPost-7491184909319962624-UeZ6,cracking the code with 4rged,103,0,0.0
8/7/2026,7491274008152330240,https://www.linkedin.com/posts/s-thiru_as-a-followup-to-my-post-why-ai-bills-scale-share-7491274008152330240--kX8,as a followup to my post why ai bills scale,96,0,0.0
8/7/2026,7491260160724783105,https://www.linkedin.com/posts/s-thiru_aihardware-semiconductors-enterpriseai-share-7491260160724783105-KAc8,aihardware semiconductors enterpriseai,39,0,0.0
